root_lot_id,wafer_id,target_id,feature_id,feature_value,shap_value,abs_shap_value,shap_direction
LOT1039,LOT1039_W04,defect_rate,fdc_etch_temp_range,0.9711,-0.00382,0.00382,-
LOT1039,LOT1039_W04,defect_rate,metro_thk_edge_wl128,1.5185,1.209961,1.209961,+
LOT1039,LOT1039_W04,defect_rate,metro_thk_edge_wl160,1.0777,-0.03054,0.03054,-
LOT1039,LOT1039_W04,defect_rate,metro_cd_center_wl160,-0.4657,-0.148936,0.148936,-
LOT1039,LOT1039_W04,defect_rate,queue_time_before_etch,4.8526,0.577257,0.577257,+
LOT1039,LOT1039_W04,defect_rate,prev_defect_count_after_metro,3,0.386826,0.386826,+
LOT1039,LOT1039_W04,defect_rate,recipe_ppid_77a_flag,0,-0.303095,0.303095,-
LOT1039,LOT1039_W04,defect_rate,final_eds_proxy_leakage_feature,11.2047,2.812811,2.812811,+
LOT1039,LOT1039_W05,defect_rate,product_id,PRODA,-0.021032,0.021032,-
LOT1039,LOT1039_W05,defect_rate,route_id,ROUTE_Y,0.019727,0.019727,+
LOT1039,LOT1039_W05,defect_rate,fdc_cvd_pressure_slope_p95,0.3192,-0.463409,0.463409,-
LOT1039,LOT1039_W05,defect_rate,fdc_cvd_rf_power_std,0.4324,0.024753,0.024753,+
LOT1039,LOT1039_W05,defect_rate,fdc_etch_temp_range,0.028,-0.069795,0.069795,-
LOT1039,LOT1039_W05,defect_rate,metro_thk_edge_wl128,-0.0651,-1.753523,1.753523,-
LOT1039,LOT1039_W05,defect_rate,metro_thk_edge_wl160,-0.4054,-1.244315,1.244315,-
LOT1039,LOT1039_W05,defect_rate,metro_cd_center_wl160,-0.5523,-0.26155,0.26155,-
LOT1039,LOT1039_W05,defect_rate,queue_time_before_etch,0.9312,-0.329278,0.329278,-
LOT1039,LOT1039_W05,defect_rate,prev_defect_count_after_metro,2,-0.131686,0.131686,-
LOT1039,LOT1039_W05,defect_rate,recipe_ppid_77a_flag,1,0.478985,0.478985,+
LOT1039,LOT1039_W05,defect_rate,final_eds_proxy_leakage_feature,0.3643,-3.387128,3.387128,-
LOT1040,LOT1040_W01,defect_rate,product_id,PRODB,-0.027899,0.027899,-
LOT1040,LOT1040_W01,defect_rate,route_id,ROUTE_X,-0.028282,0.028282,-
LOT1040,LOT1040_W01,defect_rate,fdc_cvd_pressure_slope_p95,-0.3179,-0.89169,0.89169,-
LOT1040,LOT1040_W01,defect_rate,fdc_cvd_rf_power_std,-1.1932,-0.50186,0.50186,-
LOT1040,LOT1040_W01,defect_rate,fdc_etch_temp_range,-0.2172,-0.030215,0.030215,-
LOT1040,LOT1040_W01,defect_rate,metro_thk_edge_wl128,-0.367,-1.343192,1.343192,-
LOT1040,LOT1040_W01,defect_rate,metro_thk_edge_wl160,-1.2297,-1.103628,1.103628,-
LOT1040,LOT1040_W01,defect_rate,metro_cd_center_wl160,-0.9144,-0.176845,0.176845,-
LOT1040,LOT1040_W01,defect_rate,queue_time_before_etch,1.9548,0.012855,0.012855,+
LOT1040,LOT1040_W01,defect_rate,prev_defect_count_after_metro,1,-0.413658,0.413658,-
LOT1040,LOT1040_W01,defect_rate,recipe_ppid_77a_flag,0,-0.164433,0.164433,-
LOT1040,LOT1040_W01,defect_rate,final_eds_proxy_leakage_feature,-0.2485,-2.752838,2.752838,-
LOT1040,LOT1040_W02,defect_rate,product_id,PRODB,-0.031551,0.031551,-
LOT1040,LOT1040_W02,defect_rate,route_id,ROUTE_Y,0.031494,0.031494,+
LOT1040,LOT1040_W02,defect_rate,fdc_cvd_pressure_slope_p95,-0.867,-0.952216,0.952216,-
LOT1040,LOT1040_W02,defect_rate,fdc_cvd_rf_power_std,-2.1508,-0.383677,0.383677,-
LOT1040,LOT1040_W02,defect_rate,fdc_etch_temp_range,-0.2094,-0.032749,0.032749,-
LOT1040,LOT1040_W02,defect_rate,metro_thk_edge_wl128,-1.7459,-1.513841,1.513841,-
LOT1040,LOT1040_W02,defect_rate,metro_thk_edge_wl160,-0.8174,-1.059831,1.059831,-
LOT1040,LOT1040_W02,defect_rate,metro_cd_center_wl160,-1.251,-0.255507,0.255507,-
LOT1040,LOT1040_W02,defect_rate,queue_time_before_etch,1.4743,-0.086855,0.086855,-
LOT1040,LOT1040_W02,defect_rate,prev_defect_count_after_metro,1,-0.410701,0.410701,-
LOT1040,LOT1040_W02,defect_rate,recipe_ppid_77a_flag,0,-0.166752,0.166752,-
LOT1040,LOT1040_W02,defect_rate,final_eds_proxy_leakage_feature,0.8893,-2.179994,2.179994,-
LOT1040,LOT1040_W03,defect_rate,product_id,PRODA,0.095083,0.095083,+
LOT1040,LOT1040_W03,defect_rate,route_id,ROUTE_Y,0.09553,0.09553,+
LOT1040,LOT1040_W03,defect_rate,fdc_cvd_pressure_slope_p95,2.3192,1.881469,1.881469,+
LOT1040,LOT1040_W03,defect_rate,fdc_cvd_rf_power_std,1.6544,0.53237,0.53237,+
LOT1040,LOT1040_W03,defect_rate,fdc_etch_temp_range,0.3905,0.149802,0.149802,+
LOT1040,LOT1040_W03,defect_rate,metro_thk_edge_wl128,2.3935,2.804478,2.804478,+
LOT1040,LOT1040_W03,defect_rate,metro_thk_edge_wl160,1.4108,0.200438,0.200438,+
LOT1040,LOT1040_W03,defect_rate,metro_cd_center_wl160,0.1642,0.037471,0.037471,+
LOT1040,LOT1040_W03,defect_rate,queue_time_before_etch,4.3665,0.596516,0.596516,+
LOT1040,LOT1040_W03,defect_rate,prev_defect_count_after_metro,2,0.093458,0.093458,+
LOT1040,LOT1040_W03,defect_rate,recipe_ppid_77a_flag,1,0.581586,0.581586,+
LOT1040,LOT1040_W03,defect_rate,final_eds_proxy_leakage_feature,16.5363,3.708758,3.708758,+
LOT1040,LOT1040_W04,defect_rate,product_id,PRODA,0.024756,0.024756,+
LOT1040,LOT1040_W04,defect_rate,route_id,ROUTE_X,-0.023314,0.023314,-
LOT1040,LOT1040_W04,defect_rate,fdc_cvd_pressure_slope_p95,-0.5714,-0.929925,0.929925,-
LOT1040,LOT1040_W04,defect_rate,fdc_cvd_rf_power_std,-1.1838,-0.571137,0.571137,-
LOT1040,LOT1040_W04,defect_rate,fdc_etch_temp_range,1.4012,0.046165,0.046165,+
LOT1040,LOT1040_W04,defect_rate,metro_thk_edge_wl128,-0.3239,-1.356066,1.356066,-
LOT1040,LOT1040_W04,defect_rate,metro_thk_edge_wl160,-0.2199,-0.844132,0.844132,-
LOT1040,LOT1040_W04,defect_rate,metro_cd_center_wl160,-1.3309,-0.227482,0.227482,-
LOT1040,LOT1040_W04,defect_rate,queue_time_before_etch,1.6125,-0.129753,0.129753,-
LOT1040,LOT1040_W04,defect_rate,prev_defect_count_after_metro,2,-0.026181,0.026181,-
LOT1040,LOT1040_W04,defect_rate,recipe_ppid_77a_flag,0,-0.189667,0.189667,-
LOT1040,LOT1040_W04,defect_rate,final_eds_proxy_leakage_feature,0.3254,-2.838828,2.838828,-
LOT1040,LOT1040_W05,defect_rate,product_id,PRODA,0.072173,0.072173,+
LOT1040,LOT1040_W05,defect_rate,route_id,ROUTE_X,-0.128684,0.128684,-
LOT1040,LOT1040_W05,defect_rate,fdc_cvd_pressure_slope_p95,2.0338,0.759772,0.759772,+
LOT1040,LOT1040_W05,defect_rate,fdc_cvd_rf_power_std,1.5406,0.260563,0.260563,+
LOT1040,LOT1040_W05,defect_rate,fdc_etch_temp_range,0.1813,0.094824,0.094824,+
LOT1040,LOT1040_W05,defect_rate,metro_thk_edge_wl128,1.9088,1.731724,1.731724,+
LOT1040,LOT1040_W05,defect_rate,metro_thk_edge_wl160,2.1606,1.349373,1.349373,+
LOT1040,LOT1040_W05,defect_rate,metro_cd_center_wl160,0.7418,0.191009,0.191009,+
LOT1040,LOT1040_W05,defect_rate,queue_time_before_etch,0.6901,-0.521898,0.521898,-
LOT1040,LOT1040_W05,defect_rate,prev_defect_count_after_metro,3,0.288474,0.288474,+
LOT1040,LOT1040_W05,defect_rate,recipe_ppid_77a_flag,1,0.633018,0.633018,+
LOT1040,LOT1040_W05,defect_rate,final_eds_proxy_leakage_feature,13.6674,3.000221,3.000221,+
LOT1041,LOT1041_W01,defect_rate,product_id,PRODA,0.003208,0.003208,+
LOT1041,LOT1041_W01,defect_rate,route_id,ROUTE_X,-0.068231,0.068231,-
LOT1041,LOT1041_W01,defect_rate,fdc_cvd_pressure_slope_p95,1.8822,0.434859,0.434859,+
LOT1041,LOT1041_W01,defect_rate,fdc_cvd_rf_power_std,-0.4991,-0.526825,0.526825,-
LOT1041,LOT1041_W01,defect_rate,fdc_etch_temp_range,-0.9114,-0.116103,0.116103,-
LOT1041,LOT1041_W01,defect_rate,metro_thk_edge_wl128,0.9939,0.512118,0.512118,+
LOT1041,LOT1041_W01,defect_rate,metro_thk_edge_wl160,0.7943,-0.181181,0.181181,-
LOT1041,LOT1041_W01,defect_rate,metro_cd_center_wl160,0.4281,-0.122152,0.122152,-
LOT1041,LOT1041_W01,defect_rate,queue_time_before_etch,1.6735,-0.12658,0.12658,-
LOT1041,LOT1041_W01,defect_rate,prev_defect_count_after_metro,3,0.198092,0.198092,+
LOT1041,LOT1041_W01,defect_rate,recipe_ppid_77a_flag,0,-0.31962,0.31962,-
LOT1041,LOT1041_W01,defect_rate,final_eds_proxy_leakage_feature,5.0232,-1.793723,1.793723,-
LOT1041,LOT1041_W02,defect_rate,product_id,PRODA,0.027416,0.027416,+
LOT1041,LOT1041_W02,defect_rate,route_id,ROUTE_Y,0.04028,0.04028,+
LOT1041,LOT1041_W02,defect_rate,fdc_cvd_pressure_slope_p95,-0.1697,-0.868479,0.868479,-
LOT1041,LOT1041_W02,defect_rate,fdc_cvd_rf_power_std,-0.7706,-0.651027,0.651027,-
LOT1041,LOT1041_W02,defect_rate,fdc_etch_temp_range,0.8244,-0.01722,0.01722,-
LOT1041,LOT1041_W02,defect_rate,metro_thk_edge_wl128,0.374,-0.452095,0.452095,-
LOT1041,LOT1041_W02,defect_rate,metro_thk_edge_wl160,-0.6962,-1.239414,1.239414,-
LOT1041,LOT1041_W02,defect_rate,metro_cd_center_wl160,0.4471,-0.016501,0.016501,-
LOT1041,LOT1041_W02,defect_rate,queue_time_before_etch,3.7619,0.325518,0.325518,+
LOT1041,LOT1041_W02,defect_rate,prev_defect_count_after_metro,2,0.064296,0.064296,+
LOT1041,LOT1041_W02,defect_rate,recipe_ppid_77a_flag,0,-0.18617,0.18617,-
LOT1041,LOT1041_W02,defect_rate,final_eds_proxy_leakage_feature,2.0368,-2.243882,2.243882,-
LOT1041,LOT1041_W03,defect_rate,product_id,PRODB,-0.03947,0.03947,-
LOT1041,LOT1041_W03,defect_rate,route_id,ROUTE_X,-0.03452,0.03452,-
LOT1041,LOT1041_W03,defect_rate,fdc_cvd_pressure_slope_p95,0.4138,-0.509657,0.509657,-
LOT1041,LOT1041_W03,defect_rate,fdc_cvd_rf_power_std,0.3407,0.109785,0.109785,+
LOT1041,LOT1041_W03,defect_rate,fdc_etch_temp_range,0.9212,-0.022086,0.022086,-
LOT1041,LOT1041_W03,defect_rate,metro_thk_edge_wl128,0.6143,-0.222377,0.222377,-
LOT1041,LOT1041_W03,defect_rate,metro_thk_edge_wl160,-0.1056,-0.91306,0.91306,-
LOT1041,LOT1041_W03,defect_rate,metro_cd_center_wl160,0.5905,0.019951,0.019951,+
LOT1041,LOT1041_W03,defect_rate,queue_time_before_etch,1.4054,-0.051469,0.051469,-
LOT1041,LOT1041_W03,defect_rate,prev_defect_count_after_metro,1,-0.453935,0.453935,-
LOT1041,LOT1041_W03,defect_rate,recipe_ppid_77a_flag,0,-0.23612,0.23612,-
LOT1041,LOT1041_W03,defect_rate,final_eds_proxy_leakage_feature,1.4876,-2.829281,2.829281,-
LOT1041,LOT1041_W04,defect_rate,product_id,PRODA,0.021331,0.021331,+
LOT1041,LOT1041_W04,defect_rate,route_id,ROUTE_Y,0.047109,0.047109,+
LOT1041,LOT1041_W04,defect_rate,fdc_cvd_pressure_slope_p95,-0.2323,-0.778231,0.778231,-
LOT1041,LOT1041_W04,defect_rate,fdc_cvd_rf_power_std,0.2135,0.02857,0.02857,+
LOT1041,LOT1041_W04,defect_rate,fdc_etch_temp_range,0.6547,0.052358,0.052358,+
LOT1041,LOT1041_W04,defect_rate,metro_thk_edge_wl128,-0.6316,-1.592047,1.592047,-
LOT1041,LOT1041_W04,defect_rate,metro_thk_edge_wl160,0.343,-0.392755,0.392755,-
LOT1041,LOT1041_W04,defect_rate,metro_cd_center_wl160,0.5566,-0.00891,0.00891,-
LOT1041,LOT1041_W04,defect_rate,queue_time_before_etch,1.0196,-0.194856,0.194856,-
LOT1041,LOT1041_W04,defect_rate,prev_defect_count_after_metro,0,-0.54615,0.54615,-
LOT1041,LOT1041_W04,defect_rate,recipe_ppid_77a_flag,0,-0.26232,0.26232,-
LOT1041,LOT1041_W04,defect_rate,final_eds_proxy_leakage_feature,1.6884,-2.163773,2.163773,-
LOT1041,LOT1041_W05,defect_rate,product_id,PRODA,0.009399,0.009399,+
LOT1041,LOT1041_W05,defect_rate,route_id,ROUTE_Y,0.066787,0.066787,+
LOT1041,LOT1041_W05,defect_rate,fdc_cvd_pressure_slope_p95,0.0757,-0.495357,0.495357,-
LOT1041,LOT1041_W05,defect_rate,fdc_cvd_rf_power_std,0.4136,0.066274,0.066274,+
LOT1041,LOT1041_W05,defect_rate,fdc_etch_temp_range,0.7455,0.101217,0.101217,+
LOT1041,LOT1041_W05,defect_rate,metro_thk_edge_wl128,-0.0786,-1.429238,1.429238,-
LOT1041,LOT1041_W05,defect_rate,metro_thk_edge_wl160,0.5913,0.119874,0.119874,+
LOT1041,LOT1041_W05,defect_rate,metro_cd_center_wl160,-0.3583,-0.067192,0.067192,-
LOT1041,LOT1041_W05,defect_rate,queue_time_before_etch,1.5557,-0.075771,0.075771,-
LOT1041,LOT1041_W05,defect_rate,prev_defect_count_after_metro,1,-0.453967,0.453967,-
LOT1041,LOT1041_W05,defect_rate,recipe_ppid_77a_flag,0,-0.264761,0.264761,-
LOT1041,LOT1041_W05,defect_rate,final_eds_proxy_leakage_feature,4.1032,-0.21356,0.21356,-
LOT1042,LOT1042_W01,defect_rate,product_id,PRODB,-0.019635,0.019635,-
LOT1042,LOT1042_W01,defect_rate,route_id,ROUTE_Y,0.025004,0.025004,+
LOT1042,LOT1042_W01,defect_rate,fdc_cvd_pressure_slope_p95,0.006,-0.80686,0.80686,-
LOT1042,LOT1042_W01,defect_rate,fdc_cvd_rf_power_std,-1.1854,-0.512788,0.512788,-
LOT1042,LOT1042_W01,defect_rate,fdc_etch_temp_range,-0.2709,-0.034336,0.034336,-
LOT1042,LOT1042_W01,defect_rate,metro_thk_edge_wl128,-0.8194,-1.55617,1.55617,-
LOT1042,LOT1042_W01,defect_rate,metro_thk_edge_wl160,-1.2961,-1.132505,1.132505,-
LOT1042,LOT1042_W01,defect_rate,metro_cd_center_wl160,2.1223,0.39301,0.39301,+
LOT1042,LOT1042_W01,defect_rate,queue_time_before_etch,0.7114,-0.203403,0.203403,-
LOT1042,LOT1042_W01,defect_rate,prev_defect_count_after_metro,1,-0.44799,0.44799,-
LOT1042,LOT1042_W01,defect_rate,recipe_ppid_77a_flag,0,-0.162938,0.162938,-
LOT1042,LOT1042_W01,defect_rate,final_eds_proxy_leakage_feature,0.0771,-2.802539,2.802539,-
LOT1042,LOT1042_W02,defect_rate,product_id,PRODA,0.00531,0.00531,+
LOT1042,LOT1042_W02,defect_rate,route_id,ROUTE_X,-0.053657,0.053657,-
LOT1042,LOT1042_W02,defect_rate,fdc_cvd_pressure_slope_p95,0.4483,-0.434024,0.434024,-
LOT1042,LOT1042_W02,defect_rate,fdc_cvd_rf_power_std,0.9934,0.115051,0.115051,+
LOT1042,LOT1042_W02,defect_rate,fdc_etch_temp_range,-0.929,-0.077059,0.077059,-
LOT1042,LOT1042_W02,defect_rate,metro_thk_edge_wl128,-0.1157,-1.79711,1.79711,-
LOT1042,LOT1042_W02,defect_rate,metro_thk_edge_wl160,0.4571,-0.268675,0.268675,-
LOT1042,LOT1042_W02,defect_rate,metro_cd_center_wl160,0.3241,0.009629,0.009629,+
LOT1042,LOT1042_W02,defect_rate,queue_time_before_etch,1.4728,-0.119863,0.119863,-
LOT1042,LOT1042_W02,defect_rate,prev_defect_count_after_metro,2,-0.026537,0.026537,-
LOT1042,LOT1042_W02,defect_rate,recipe_ppid_77a_flag,0,-0.253824,0.253824,-
LOT1042,LOT1042_W02,defect_rate,final_eds_proxy_leakage_feature,0.2116,-3.766002,3.766002,-
LOT1042,LOT1042_W03,defect_rate,product_id,PRODA,-0.015927,0.015927,-
LOT1042,LOT1042_W03,defect_rate,route_id,ROUTE_Y,0.018387,0.018387,+
LOT1042,LOT1042_W03,defect_rate,fdc_cvd_pressure_slope_p95,1.1653,-0.079609,0.079609,-
LOT1042,LOT1042_W03,defect_rate,fdc_cvd_rf_power_std,-0.1375,-0.499939,0.499939,-
LOT1042,LOT1042_W03,defect_rate,fdc_etch_temp_range,-0.8682,-0.1226,0.1226,-
LOT1042,LOT1042_W03,defect_rate,metro_thk_edge_wl128,0.8695,-0.14189,0.14189,-
LOT1042,LOT1042_W03,defect_rate,metro_thk_edge_wl160,0.4745,-0.462102,0.462102,-
LOT1042,LOT1042_W03,defect_rate,metro_cd_center_wl160,-1.6294,-0.389155,0.389155,-
LOT1042,LOT1042_W03,defect_rate,queue_time_before_etch,1.0876,-0.396883,0.396883,-
LOT1042,LOT1042_W03,defect_rate,prev_defect_count_after_metro,1,-0.564116,0.564116,-
LOT1042,LOT1042_W03,defect_rate,recipe_ppid_77a_flag,0,-0.287926,0.287926,-
LOT1042,LOT1042_W03,defect_rate,final_eds_proxy_leakage_feature,0.2029,-4.020785,4.020785,-
LOT1042,LOT1042_W04,defect_rate,product_id,PRODB,-0.118866,0.118866,-
LOT1042,LOT1042_W04,defect_rate,route_id,ROUTE_X,-0.072678,0.072678,-
LOT1042,LOT1042_W04,defect_rate,fdc_cvd_pressure_slope_p95,1.6474,0.898607,0.898607,+
LOT1042,LOT1042_W04,defect_rate,fdc_cvd_rf_power_std,1.3933,0.256024,0.256024,+
LOT1042,LOT1042_W04,defect_rate,fdc_etch_temp_range,-1.6355,0.007707,0.007707,+
LOT1042,LOT1042_W04,defect_rate,metro_thk_edge_wl128,2.323,2.687787,2.687787,+
LOT1042,LOT1042_W04,defect_rate,metro_thk_edge_wl160,2.5297,1.794356,1.794356,+
LOT1042,LOT1042_W04,defect_rate,metro_cd_center_wl160,-0.6729,-0.316099,0.316099,-
LOT1042,LOT1042_W04,defect_rate,queue_time_before_etch,7.0569,0.596666,0.596666,+
LOT1042,LOT1042_W04,defect_rate,prev_defect_count_after_metro,3,0.467071,0.467071,+
LOT1042,LOT1042_W04,defect_rate,recipe_ppid_77a_flag,0,-0.410688,0.410688,-
LOT1042,LOT1042_W04,defect_rate,final_eds_proxy_leakage_feature,14.9983,3.784476,3.784476,+
LOT1042,LOT1042_W05,defect_rate,product_id,PRODB,-0.002818,0.002818,-
LOT1042,LOT1042_W05,defect_rate,route_id,ROUTE_Y,0.022777,0.022777,+
LOT1042,LOT1042_W05,defect_rate,fdc_cvd_pressure_slope_p95,0.3096,-0.38954,0.38954,-
LOT1042,LOT1042_W05,defect_rate,fdc_cvd_rf_power_std,0.1452,0.024469,0.024469,+
LOT1042,LOT1042_W05,defect_rate,fdc_etch_temp_range,0.2369,-0.028977,0.028977,-
LOT1042,LOT1042_W05,defect_rate,metro_thk_edge_wl128,-0.0421,-1.477461,1.477461,-
LOT1042,LOT1042_W05,defect_rate,metro_thk_edge_wl160,-0.4358,-0.917219,0.917219,-
LOT1042,LOT1042_W05,defect_rate,metro_cd_center_wl160,-1.6786,-0.288551,0.288551,-
LOT1042,LOT1042_W05,defect_rate,queue_time_before_etch,0.2211,-0.150446,0.150446,-
LOT1042,LOT1042_W05,defect_rate,prev_defect_count_after_metro,1,-0.534698,0.534698,-
LOT1042,LOT1042_W05,defect_rate,recipe_ppid_77a_flag,0,-0.220657,0.220657,-
LOT1042,LOT1042_W05,defect_rate,final_eds_proxy_leakage_feature,0.8306,-2.58072,2.58072,-
LOT1043,LOT1043_W01,defect_rate,product_id,PRODB,-0.344662,0.344662,-
LOT1043,LOT1043_W01,defect_rate,route_id,ROUTE_Y,0.133618,0.133618,+
LOT1043,LOT1043_W01,defect_rate,fdc_cvd_pressure_slope_p95,2.7895,2.144119,2.144119,+
LOT1043,LOT1043_W01,defect_rate,fdc_cvd_rf_power_std,0.756,0.196489,0.196489,+
LOT1043,LOT1043_W01,defect_rate,fdc_etch_temp_range,-0.0834,0.188836,0.188836,+
LOT1043,LOT1043_W01,defect_rate,metro_thk_edge_wl128,3.1417,3.178863,3.178863,+
LOT1043,LOT1043_W01,defect_rate,metro_thk_edge_wl160,3.4802,2.066799,2.066799,+
LOT1043,LOT1043_W01,defect_rate,metro_cd_center_wl160,0.5752,0.134564,0.134564,+
LOT1043,LOT1043_W01,defect_rate,queue_time_before_etch,0.8109,-0.613051,0.613051,-
LOT1043,LOT1043_W01,defect_rate,prev_defect_count_after_metro,4,1.196802,1.196802,+
LOT1043,LOT1043_W01,defect_rate,recipe_ppid_77a_flag,1,0.764955,0.764955,+
LOT1043,LOT1043_W01,defect_rate,final_eds_proxy_leakage_feature,19.7383,5.737688,5.737688,+
LOT1043,LOT1043_W02,defect_rate,product_id,PRODA,0.014973,0.014973,+
LOT1043,LOT1043_W02,defect_rate,route_id,ROUTE_Y,0.051771,0.051771,+
LOT1043,LOT1043_W02,defect_rate,fdc_cvd_pressure_slope_p95,-1.1509,-0.873451,0.873451,-
LOT1043,LOT1043_W02,defect_rate,fdc_cvd_rf_power_std,-0.86,-0.504552,0.504552,-
LOT1043,LOT1043_W02,defect_rate,fdc_etch_temp_range,-0.44,-0.050336,0.050336,-
LOT1043,LOT1043_W02,defect_rate,metro_thk_edge_wl128,-1.4469,-1.464107,1.464107,-
LOT1043,LOT1043_W02,defect_rate,metro_thk_edge_wl160,-1.2545,-1.087823,1.087823,-
LOT1043,LOT1043_W02,defect_rate,metro_cd_center_wl160,-0.352,-0.078452,0.078452,-
LOT1043,LOT1043_W02,defect_rate,queue_time_before_etch,1.0189,-0.211644,0.211644,-
LOT1043,LOT1043_W02,defect_rate,prev_defect_count_after_metro,0,-0.453133,0.453133,-
LOT1043,LOT1043_W02,defect_rate,recipe_ppid_77a_flag,0,-0.176283,0.176283,-
LOT1043,LOT1043_W02,defect_rate,final_eds_proxy_leakage_feature,0.6225,-2.280368,2.280368,-
LOT1043,LOT1043_W03,defect_rate,product_id,PRODA,0.096461,0.096461,+
LOT1043,LOT1043_W03,defect_rate,route_id,ROUTE_Y,0.070938,0.070938,+
LOT1043,LOT1043_W03,defect_rate,fdc_cvd_pressure_slope_p95,2.1121,0.908007,0.908007,+
LOT1043,LOT1043_W03,defect_rate,fdc_cvd_rf_power_std,1.9849,0.571494,0.571494,+
LOT1043,LOT1043_W03,defect_rate,fdc_etch_temp_range,-2.9556,-0.359463,0.359463,-
LOT1043,LOT1043_W03,defect_rate,metro_thk_edge_wl128,2.2485,2.25485,2.25485,+
LOT1043,LOT1043_W03,defect_rate,metro_thk_edge_wl160,1.7517,0.897956,0.897956,+
LOT1043,LOT1043_W03,defect_rate,metro_cd_center_wl160,-0.046,-0.040939,0.040939,-
LOT1043,LOT1043_W03,defect_rate,queue_time_before_etch,0.7161,-0.49108,0.49108,-
LOT1043,LOT1043_W03,defect_rate,prev_defect_count_after_metro,2,0.027764,0.027764,+
LOT1043,LOT1043_W03,defect_rate,recipe_ppid_77a_flag,1,0.696472,0.696472,+
LOT1043,LOT1043_W03,defect_rate,final_eds_proxy_leakage_feature,16.3786,3.900334,3.900334,+
LOT1043,LOT1043_W04,defect_rate,product_id,PRODB,-0.043276,0.043276,-
LOT1043,LOT1043_W04,defect_rate,route_id,ROUTE_X,-0.016801,0.016801,-
LOT1043,LOT1043_W04,defect_rate,fdc_cvd_pressure_slope_p95,0.9403,-0.25208,0.25208,-
LOT1043,LOT1043_W04,defect_rate,fdc_cvd_rf_power_std,1.0218,0.223608,0.223608,+
LOT1043,LOT1043_W04,defect_rate,fdc_etch_temp_range,-1.2473,0.000869,0.000869,+
LOT1043,LOT1043_W04,defect_rate,metro_thk_edge_wl128,0.8625,0.276665,0.276665,+
LOT1043,LOT1043_W04,defect_rate,metro_thk_edge_wl160,0.7333,0.12122,0.12122,+
LOT1043,LOT1043_W04,defect_rate,metro_cd_center_wl160,2.199,0.783484,0.783484,+
LOT1043,LOT1043_W04,defect_rate,queue_time_before_etch,2.3174,0.391935,0.391935,+
LOT1043,LOT1043_W04,defect_rate,prev_defect_count_after_metro,2,0.068598,0.068598,+
LOT1043,LOT1043_W04,defect_rate,recipe_ppid_77a_flag,0,-0.162134,0.162134,-
LOT1043,LOT1043_W04,defect_rate,final_eds_proxy_leakage_feature,9.9166,2.038338,2.038338,+
LOT1043,LOT1043_W05,defect_rate,product_id,PRODA,0.042475,0.042475,+
LOT1043,LOT1043_W05,defect_rate,route_id,ROUTE_Y,0.03221,0.03221,+
LOT1043,LOT1043_W05,defect_rate,fdc_cvd_pressure_slope_p95,0.866,-0.444844,0.444844,-
LOT1043,LOT1043_W05,defect_rate,fdc_cvd_rf_power_std,0.3061,0.076554,0.076554,+
LOT1043,LOT1043_W05,defect_rate,fdc_etch_temp_range,1.1208,-0.126656,0.126656,-
LOT1043,LOT1043_W05,defect_rate,metro_thk_edge_wl128,1.3461,1.181185,1.181185,+
LOT1043,LOT1043_W05,defect_rate,metro_thk_edge_wl160,0.387,-0.539643,0.539643,-
LOT1043,LOT1043_W05,defect_rate,metro_cd_center_wl160,0.7222,0.190524,0.190524,+
LOT1043,LOT1043_W05,defect_rate,queue_time_before_etch,0.9164,-0.373923,0.373923,-
LOT1043,LOT1043_W05,defect_rate,prev_defect_count_after_metro,3,0.244479,0.244479,+
LOT1043,LOT1043_W05,defect_rate,recipe_ppid_77a_flag,0,-0.247391,0.247391,-
LOT1043,LOT1043_W05,defect_rate,final_eds_proxy_leakage_feature,6.9445,0.144846,0.144846,+
LOT1044,LOT1044_W01,defect_rate,product_id,PRODA,0.004182,0.004182,+
LOT1044,LOT1044_W01,defect_rate,route_id,ROUTE_X,-0.045421,0.045421,-
LOT1044,LOT1044_W01,defect_rate,fdc_cvd_pressure_slope_p95,0.2116,-0.551491,0.551491,-
LOT1044,LOT1044_W01,defect_rate,fdc_cvd_rf_power_std,1.4844,0.174487,0.174487,+
LOT1044,LOT1044_W01,defect_rate,fdc_etch_temp_range,-0.6646,-0.076845,0.076845,-
LOT1044,LOT1044_W01,defect_rate,metro_thk_edge_wl128,-0.0825,-1.653451,1.653451,-
LOT1044,LOT1044_W01,defect_rate,metro_thk_edge_wl160,-0.0759,-0.795288,0.795288,-
LOT1044,LOT1044_W01,defect_rate,metro_cd_center_wl160,0.7684,0.182496,0.182496,+
LOT1044,LOT1044_W01,defect_rate,queue_time_before_etch,0.4189,-0.264028,0.264028,-
LOT1044,LOT1044_W01,defect_rate,prev_defect_count_after_metro,0,-0.615481,0.615481,-
LOT1044,LOT1044_W01,defect_rate,recipe_ppid_77a_flag,0,-0.240871,0.240871,-
LOT1044,LOT1044_W01,defect_rate,final_eds_proxy_leakage_feature,-0.067,-3.267065,3.267065,-
LOT1044,LOT1044_W02,defect_rate,product_id,PRODA,0.005483,0.005483,+
LOT1044,LOT1044_W02,defect_rate,route_id,ROUTE_X,-0.030279,0.030279,-
LOT1044,LOT1044_W02,defect_rate,fdc_cvd_pressure_slope_p95,0.8864,-0.48645,0.48645,-
LOT1044,LOT1044_W02,defect_rate,fdc_cvd_rf_power_std,1.35,0.163053,0.163053,+
