root_lot_id,wafer_id,step_id,process_step,step_order,tool_id,chamber_id,recipe_id,ppid,start_time,end_time,days_since_pm
LOT1039,LOT1039_W03,LOT1039_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,7
LOT1039,LOT1039_W04,LOT1039_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,14
LOT1039,LOT1039_W04,LOT1039_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,16
LOT1039,LOT1039_W05,LOT1039_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,57
LOT1039,LOT1039_W05,LOT1039_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,6
LOT1040,LOT1040_W01,LOT1040_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,38
LOT1040,LOT1040_W01,LOT1040_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,16
LOT1040,LOT1040_W02,LOT1040_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,5
LOT1040,LOT1040_W02,LOT1040_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,27
LOT1040,LOT1040_W03,LOT1040_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,46
LOT1040,LOT1040_W03,LOT1040_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,21
LOT1040,LOT1040_W04,LOT1040_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,1
LOT1040,LOT1040_W04,LOT1040_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,7
LOT1040,LOT1040_W05,LOT1040_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,36
LOT1040,LOT1040_W05,LOT1040_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,1
LOT1041,LOT1041_W01,LOT1041_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,1
LOT1041,LOT1041_W01,LOT1041_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,24
LOT1041,LOT1041_W02,LOT1041_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,6
LOT1041,LOT1041_W02,LOT1041_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,3
LOT1041,LOT1041_W03,LOT1041_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,22
LOT1041,LOT1041_W03,LOT1041_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,4
LOT1041,LOT1041_W04,LOT1041_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,26
LOT1041,LOT1041_W04,LOT1041_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,16
LOT1041,LOT1041_W05,LOT1041_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,26
LOT1041,LOT1041_W05,LOT1041_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,15
LOT1042,LOT1042_W01,LOT1042_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,31
LOT1042,LOT1042_W01,LOT1042_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,19
LOT1042,LOT1042_W02,LOT1042_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,17
LOT1042,LOT1042_W02,LOT1042_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,1
LOT1042,LOT1042_W03,LOT1042_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,11
LOT1042,LOT1042_W03,LOT1042_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,4
LOT1042,LOT1042_W04,LOT1042_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,1
LOT1042,LOT1042_W04,LOT1042_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1042,LOT1042_W05,LOT1042_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,9
LOT1042,LOT1042_W05,LOT1042_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,3
LOT1043,LOT1043_W01,LOT1043_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,42
LOT1043,LOT1043_W01,LOT1043_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,6
LOT1043,LOT1043_W02,LOT1043_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,11
LOT1043,LOT1043_W02,LOT1043_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,1
LOT1043,LOT1043_W03,LOT1043_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,30
LOT1043,LOT1043_W03,LOT1043_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,14
LOT1043,LOT1043_W04,LOT1043_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,26
LOT1043,LOT1043_W04,LOT1043_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,23
LOT1043,LOT1043_W05,LOT1043_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,25
LOT1043,LOT1043_W05,LOT1043_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,18
LOT1044,LOT1044_W01,LOT1044_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,37
LOT1044,LOT1044_W01,LOT1044_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1044,LOT1044_W02,LOT1044_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,32
LOT1044,LOT1044_W02,LOT1044_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,28
LOT1044,LOT1044_W03,LOT1044_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,54
LOT1044,LOT1044_W03,LOT1044_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,4
LOT1044,LOT1044_W04,LOT1044_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,35
LOT1044,LOT1044_W04,LOT1044_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,17
LOT1044,LOT1044_W05,LOT1044_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,27
LOT1044,LOT1044_W05,LOT1044_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,21
LOT1045,LOT1045_W01,LOT1045_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,35
LOT1045,LOT1045_W01,LOT1045_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,12
LOT1045,LOT1045_W02,LOT1045_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,39
LOT1045,LOT1045_W02,LOT1045_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,3
LOT1045,LOT1045_W03,LOT1045_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,30
LOT1045,LOT1045_W03,LOT1045_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,20
LOT1045,LOT1045_W04,LOT1045_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,32
LOT1045,LOT1045_W04,LOT1045_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,25
LOT1045,LOT1045_W05,LOT1045_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,25
LOT1045,LOT1045_W05,LOT1045_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,23
LOT1046,LOT1046_W01,LOT1046_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,46
LOT1046,LOT1046_W01,LOT1046_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,4
LOT1046,LOT1046_W02,LOT1046_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,44
LOT1046,LOT1046_W02,LOT1046_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,1
LOT1046,LOT1046_W03,LOT1046_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,50
LOT1046,LOT1046_W03,LOT1046_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,11
LOT1046,LOT1046_W04,LOT1046_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,35
LOT1046,LOT1046_W04,LOT1046_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1046,LOT1046_W05,LOT1046_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,36
LOT1046,LOT1046_W05,LOT1046_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,24
LOT1047,LOT1047_W01,LOT1047_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,37
LOT1047,LOT1047_W01,LOT1047_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,19
LOT1047,LOT1047_W02,LOT1047_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,46
LOT1047,LOT1047_W02,LOT1047_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,14
LOT1047,LOT1047_W03,LOT1047_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,17
LOT1047,LOT1047_W03,LOT1047_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,19
LOT1047,LOT1047_W04,LOT1047_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,39
LOT1047,LOT1047_W04,LOT1047_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,17
LOT1047,LOT1047_W05,LOT1047_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,19
LOT1047,LOT1047_W05,LOT1047_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,9
LOT1048,LOT1048_W01,LOT1048_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,27
LOT1048,LOT1048_W01,LOT1048_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,13
LOT1048,LOT1048_W02,LOT1048_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,48
LOT1048,LOT1048_W02,LOT1048_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,29
LOT1048,LOT1048_W03,LOT1048_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,2
LOT1048,LOT1048_W03,LOT1048_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,23
LOT1048,LOT1048_W04,LOT1048_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,40
LOT1048,LOT1048_W04,LOT1048_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,9
LOT1048,LOT1048_W05,LOT1048_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,14
LOT1048,LOT1048_W05,LOT1048_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,20
LOT1049,LOT1049_W01,LOT1049_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,34
LOT1049,LOT1049_W01,LOT1049_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,19
LOT1049,LOT1049_W02,LOT1049_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,21
LOT1049,LOT1049_W02,LOT1049_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,19
LOT1049,LOT1049_W03,LOT1049_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,3
LOT1049,LOT1049_W03,LOT1049_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,18
LOT1049,LOT1049_W04,LOT1049_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,2
LOT1049,LOT1049_W04,LOT1049_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,28
LOT1049,LOT1049_W05,LOT1049_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,35
LOT1049,LOT1049_W05,LOT1049_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,15
